string,matches_regex
bdcbdcdabcbbbac,0
cbadacdabcadbcc,1
dbbacdcabcbcdbd,0
abccdbdbbabdcbb,0
ddbbaddadabacbd,0
daabadcaacaacaa,0
bacaabdbbcbadac,1
acbbabadbbadacd,1
bcdaccdbadacaaa,1
babadbdbccbadac,1
dabccccaddbacad,0
acdcdacbcddddcd,0
dcdaccdabbdcdcb,0
dabccdabdbadaca,1
daaadbbadacddbc,1
bddcddabccdadac,0
acacbadacaccbad,1
cbadacacdcadbaa,1
addcbbabbadacbc,1
acadcddbbcadaab,0
abadabbdcdacdcc,0
daadcdabadbddba,0
baaacdaababadac,1
dddcbacddccdcaa,0
badacdcbdddbada,1
dcbdadcbadbccbc,0
baadbbacbadacaa,1
bdbabadadccbcbd,0
bbdbcbadaccbddd,1
dbbbadacdabacdb,1
acdbadacadacadd,1
bccbadacbdcbcdd,1
acdbadacccdcbac,1
cdcdbadccbcddcb,0
dbbaccbcdbdaaac,0
badaccbcbbdaadb,1
daddccbadacdada,1
dadacaaadcbadac,1
abddabdcbadacdc,1
ccdbbbadacdbadb,1
aaccbbadacadcda,1
dbbbadacdcacabc,1
cacadbcababdcbc,0
bbadcccabbadacc,1
bbbbbcddaaacbbd,0
cdddddddcdabcdc,0
cbbcbbccaadcacc,0
dbbadacbacadcba,1
badacbacdaacadc,1
accacbdbadacccc,1
abadacbbbababda,1
addbccadbbadaca,1
aabdaabcabdbcaa,0
bbdbbddbabbcbba,0
dddcddcbddadaca,0
acdcbdabadacabd,1
badacadabbbdbac,1
caaabdbadaccaca,1
bcbcaacbaddcbdb,0
ddaaaabbadacdbb,1
bbdcabbadacaabc,1
bacaabbbadacbac,1
bdbbacbbaaaccad,0
cbadacadabbbaba,1
daadbcadcbdaddb,0
dcdaabbcdcbadac,1
dddacaccdabadac,1
bbccbcdcbdabbba,0
abdcadddccacddb,0
cdbadacdadaabba,1
dcddbababbcacab,0
badacbcccadbabd,1
abdcababdaadadc,0
aadadacbcccadbc,0
bcbbadaccbaddcb,1
aadbbbcbcdabddd,0
cabbccccccbadac,1
dacacadacbbadcd,0
dcccaabadaccddb,1
ddbcaaacabbcbcd,0
cbcbcbbddbadacc,1
cabcbadaccbdccd,1
baddccbdbdacacd,0
ddcbbadacbaabdd,1
dadabbadacdaacd,1
bbbadaccaaadacd,1
acbddcdcbadacbb,1
adcdbcdbbbadacb,1
dccaddabacddbdd,0
bdbbbadacaacbdb,1
bdbaddaaddacdba,0
bbdaddbcbbbcadd,0
dabcccaabadacaa,1
bbccbbcbadacbda,1
bcbdaabadacbdbd,1
ddacdabdbadacdc,1
adababbcbbadacc,1
ccbbbdcccdadcdb,0
bcccddcdbbadacc,1
acbabcbbadacccb,1
babddccdbccbdcb,0
ddacddcbbadacca,1
cddcbacbdacbdab,0
ccadcbbadacaddd,1
adbddbadacabccb,1
bdcdbcdaabdcaab,0
baaabcdaccbcccd,0
abadacdaaacccab,1
bddbbbadacbbadb,1
cbdbbdbcdbdcaba,0
badacabdbcccbcb,1
dbabdaaaabadacb,1
cabccbccccddbcb,0
abcbadaccbadccb,1
bbacbdcdcbdacad,0
cdbadacacadcabd,1
bdcdaaadaaadbdd,0
aabbbdaaadbcccc,0
dbcdbddcbcddbcd,0
bbbbbdadabcdacc,0
cdcddbdacacdbcd,0
cadcbbacacadddd,0
accabdcbbcbddbd,0
bddbbbcbadacddd,1
aabccbdabbadacd,1
dbaabadacdabadb,1
ccbccabaccabbbb,0
abbbcbadacccada,1
cdcdbadacddddba,1
cbbaadcdbccdcbb,0
dbadacbaabacdbd,1
dcacdaddbbbcaca,0
addcbbcaccdccab,0
dcabbdccbbacbba,0
bbbaaadbcdcbccd,0
bdbaabdddaaadbb,0
bbcdbadacdcaddb,1
acadbdbbadacbab,1
abdcadcaacdbcdc,0
bbacbccdadacbca,0
caddcccbcadbbbd,0
acdbabccbbbdcaa,0
adaddbaddacaccd,0
dbdaaaddaaadbbc,0
cbadbdcbadacbcb,1
bdbbadacaabaccb,1
abbdbdddcbadacb,1
dbbadacbdbadbcd,1
aacbcddadbadacb,1
caacacbdcaaaaca,0
acdddcdcbacdbad,0
cbaddabdabdcdac,0
aababccdadbacad,0
bdcaabaabadacdd,1
ccbcdabdacbccca,0
aabadaccbdbcaab,1
dccbcdadbccaabd,0
acdadbbadaccbdc,1
ddcaccdcbabbbab,0
dbbadacaacdddab,1
bbbdcbdbadaccba,1
cbcbbbccbadacca,1
acbbadaccbbacdd,1
bdaddddbadacadc,1
aadcdabbadacdaa,1
caacdadbbadcccc,0
daaacdbcbadacdb,1
daccbdbadaccbcd,1
dacbcabaddcacda,0
babadccdcdccbca,0
dadccbbdadabadc,0
bcdcacaabcdbbdc,0
dcbbaccabdcaadd,0
ccaaddadabbbaba,0
addbadacbccbbcd,1
cdddccacaaacdaa,0
dccadadbadacaab,1
dabbdaabadacdab,1
bacbbdcacdcdbab,0
dddaddbcdbadacd,1
abaadbbbadacbbc,1
cbaabadacacbdbd,1
bdabadaccccdcac,1
cbbcaabdaaddabb,0
dbbadacccabccdb,1
bacdcdbcbcbbdcb,0
bbabddbddbbadac,1
dbaaadbcdcbadba,0
adddabababadacd,1
cbdabadaccdcaba,1
ccdbadacdbcbdcd,1
bbbdabbbadabdca,0
ccccbddbadacaad,1
bdccaccacdadadd,0
bacdbddadbdccbd,0
ddcbdaadcbdbcbb,0
abcadbbaaaabadb,0
aacbadacaddcabc,1
caadcbcaaccaadc,0
bbaadbadacacbda,1
badacbccacdbdac,1
abcdbadacdccabd,1
cccdadcaaabcddd,0
dcaadaacddbdcbc,0
bdddbcdbcbbdcdd,0
accccdbbadacbcd,1
abacdababadacdc,1
dcacadcaacdcbab,0
cdcbdcdacbdbaac,0
cdcccccbdabadac,1
dabadacccdbdcaa,1
bbacadabadacbda,1
ccbcdcdadbacbda,0
adaaccbaaacabcc,0
bcdccdcbbdbddcd,0
dcbcbbdcddadada,0
bbccadbbadacadb,1
bacdadaaccaccda,0
cdbacabadacdada,1
dbcdbadaccadcbb,1
abbcaccbcbdcdbb,0
badacdddddbcacb,1
bbdbbaadcabcbdb,0
acdcabaabdbdacc,0
bbacbdabaabbbbd,0
dccbbbdcdbdaadc,0
adccbcdadaaccac,0
cbbacbadacdccdb,1
badacdbbccbbddd,1
dddcadbcabcacac,0
cccaccdcccabcaa,0
cbdcaaddbbabbdb,0
dbadacadccccabb,1
cacaaaaccdacdbc,0
bbadacabacacdba,1
dbcbdadbbccbbcb,0
badddbaccdccacc,0
dcbdcabbadacbdc,1
dbbbcbadacdaacc,1
acaabcdccbcbbca,0
dcdacddacdcbbaa,0
aadbbdacabdbaab,0
abdbbdddacbbadb,0
bcbadacddcdccdb,1
badabdcadabadac,1
abdcdbbbaacabbc,0
dcdbdcdcacadacc,0
ddddbadcaabcbac,0
badacacbdcddbaa,1
bcaadacbbadacca,1
dbbbbbdaabadacb,1
bbbdbadacbcccbd,1
bdcbbdbbbdcbacc,0
ddbacbccdadcada,0
ccabdacdcbdccab,0
adbadbacdddbaad,0
bcabbdacbaccaac,0
dacaaabadacbdca,1
cdaadbbadacdcbd,1
cdcaabcdbdbaacd,0
dabbbaadacddbab,0
bccbccabadacadc,1
bcdbadaccabcbdb,1
dbabacadadbadcb,0
ddcabadaccdacdc,1
ccdbadacdadaaac,1
dbdbadbcbbbadac,1
abbabdcbadacddc,1
abadacdcdbbdaaa,1
ccbbdaabbbabaca,0
badacabdccaaaaa,1
acdaddbcaabccab,0
bbbacbbadacbbda,1
caabbbaccbadacd,1
dccbadcbbbadbbc,0
cbbdcbcaddadddd,0
bdbcbdcacccadcd,0
bcabccccabcadab,0
abadacadcdbbdba,1
cdbadacdabcdbad,1
ccccbcdbbaaccbd,0
badacddbdbbaada,1
abbbbbacaccddab,0
addbddccbbcccdc,0
adcddbcbccbadac,1
bbcbccabbcadaac,0
ddcccdbdbdcddbd,0
adbadaccbdddada,1
cdcdddccdbbcddd,0
bbbbadaccadbdac,1
dddbbadacbacdcc,1
adacbbbadacadbb,1
bddbccdbadccbda,0
bbbadacaddddadd,1
bcaaccbadacbcbc,1
ccacbddbadacaac,1
bddcdabdccacadb,0
dcdabaacbadacba,1
ddbaaacdcabdabd,0
cacbdbabccacbda,0
abcccbcbadaccdc,1
accdaaadacccacc,0
aadddccbadaccaa,1
bdacdcbbadacddd,1
bbbaabccbadbada,0
dccbadacbdabcbb,1
baacccbacccabcd,0
cddbbbadacdddcb,1
cddabcdcacbadac,1
dabadacdacbcbbc,1
acacbcacadbdddd,0
cdcbacbadaccddb,1
aadbddabadacbda,1
badacbbcdaaaabc,1
bcbadacdbcabbdc,1
bcaacccacdcbdbd,0
bccdabdcdabadac,1
cdccbbaabaabaaa,0
bcabdbbbacaaccc,0
ccacaadbbcdadab,0
adaacddadccadac,0
acbbadaaaaddddc,0
bcbbbbabbddbabd,0
badbadbbadacddb,1
dbdabbacddacdcb,0
dbbdadabdcacabc,0
abdcbbbbbddddad,0
dbadaccaaaccaaa,1
cdcccbadacababb,1
ddaddbadacddccd,1
cabcabadacccbdc,1
aacdddcdccdccda,0
bacabaadbadacad,1
dbcbdbdbadacabb,1
cbacbbacbcbadac,1
caccadcbdaddbcd,0
baddbaccbaadcdb,0
bdcccdcbadaccbd,1
dcbaccdbacacbdc,0
bdaddbbabaacacc,0
badbdcaacabcdac,0
cccbdcccbabadac,1
caabadbdcabadac,1
cdbaddcbccdbdbb,0
badacdaabdbdacb,1
adbaadadaacacaa,0
dbccbdbdbadacda,1
cabaddbcbcbdadb,0
abddadcadbbadac,1
ccdaacbddbadaca,1
bbadaccacccdabc,1
ccddabccabbaadb,0
ddbddbdbcbacdaa,0
daddddcadbbaacb,0
ddabaaccbbddacb,0
dbaabbbbcbdaccd,0
bdbbadbaacdbddb,0
bbbbdbadacabcbc,1
cbddacabbbcbdcd,0
cddbcacbaacbcba,0
aaabdbcddcdddcc,0
badaccddcbbdbcc,1
cbadaccabaacbdc,1
caaabcabbbddcac,0
ccaccbbcbbadacb,1
cabbadbadacadbd,1
abadacdbcacbdad,1
bbadacbccdcbccb,1
baabccadaabaddb,0
cccbadacddbcaaa,1
aabcaaabadacadc,1
dcbdcaabadacbad,1
abccbaccbcbadac,1
ddbdbaccadbaadd,0
accdcdabdcdaddc,0
bbdcbdccdddacbc,0
bbdbadbadacbaca,1
dabbadacaccbabb,1
bbaddbbdbadbcad,0
bddcbacbdcdcabd,0
cdcbcbbbadaccca,1
dcdddacbbadacba,1
cccabadacacbabb,1
cbcaccabadacccb,1
ccddcbccdabadac,1
abdbadaccacbcab,1
cddbbcddaabccad,0
cccabcbcccdadac,0
abbcccdccdbdaac,0
cdbdabcccbcbbbd,0
badaccdadbabbcb,1
dbdacadbdabdddc,0
dddabadacbbabbd,1
cbbdbadacaadbbb,1
bcaccdacadbbdda,0
abdddcdbbcdcbbc,0
cdbcbadacccdcbd,1
baaccdcdccbadac,1
abbcacddcdddada,0
dadcaddadddacaa,0
cbadcabadacddad,1
badabadacdccbdb,1
dbabbadbbcbdbdb,0
bdcbadbdbadabdd,0
aacacdabcdddddb,0
abadacbbdddbdbc,1
ccbabbbadaccaab,1
acdabcadbbccada,0
abaadcdcddbbddb,0
ddcabbabdccdcbb,0
ddcaaddadbbacbd,0
dbbdadcdbadbcdc,0
badaccbdcaaccab,1
dcccaaacaaabdaa,0
bdbbadacdadbacb,1
dacaabadacacada,1
dbadacccbdaabda,1
cbdbabadacadcbc,1
aaccbdadbdcbcda,0
acacbcdbadacddb,1
cccbadaccabcdda,1
adbdbdadbccbaad,0
cdddbadacdadacc,1
abbadacbccbbddd,1
adbabadacababbc,1
ccbaddaccaaddda,0
cbcbdacdbdacaaa,0
badaccbccaaaccb,1
adaaddcaadbcbdc,0
accaaaabbddcdcd,0
cbdbdccddccacdd,0
cbdacacbcddbdba,0
ddabbbbdddbbaab,0
abbdbdddcaaddbc,0
bcbdbbabbacdddd,0
bdbdbbadcabaccc,0
babcdbaaccaddad,0
ccccbabadacacaa,1
bbddbadaccdbbca,1
dcbdbbcdaddccbc,0
ccbbbadbababaaa,0
adbbacdbdabbdab,0
bdbbbbdbadacaba,1
dadabbbdaaababc,0
cdacabdcabdaddc,0
dcaddbbbbadacad,1
aabadabbbcdabbb,0
dddadbbccacdcbc,0
bbacbadbdccaadb,0
cdbccbbdcbcacbc,0
baaacbdddbcabbb,0
badacbccbbbddcb,1
cbadacbdbbddcac,1
addbccacbdaaaac,0
dbadacdaacadadd,1
bbaddbaccbbbddd,0
cdcbabbbbbcaaca,0
ddddccdcddccaad,0
daccbddcacddcdc,0
dcddbadacbbadcd,1
badacddddbcbaad,1
bcaddcacdacbadc,0
cbabcdbbcabcbba,0
bbadcdbadacddcd,1
ddbadacdcccbabd,1
adadbadaccbccda,1
dcdcdbbcccbbacd,0
badacddcbdcdbac,1
bddbadaccacddaa,1
dacdcbccdbadacd,1
cbdcadcdcbbbdaa,0
ddbdbadacbddbdd,1
dacddcacbdbadac,1
bbabccbbdacbdad,0
acbcabbadadcccd,0
bbbddccacbbadac,1
bbbadbdcabadacc,1
ddbadadcdabadac,1
cbdacadcddccdab,0
bbadacbdddddddc,1
dbdacbaccbacbad,0
badacbaccddbdab,1
aabbdaddacaccdb,0
daaccacbdabadac,1
badacdbbbdbdbba,1
aadbccddcbadacd,1
abbadacdccdbaac,1
aaabadacbabbccd,1
adcadaccdbdaaca,0
cadbdbbcbddbadb,0
abcabadaccdcccc,1
badaccdaacabccc,1
caaaddaaddccbcd,0
caccbdcbcbadaca,1
badacdcaababadd,1
dbcbadacaaddaba,1
dbcacaaadbdccbc,0
abaaadbdaabadac,1
dddbcdcdaabadac,1
bdcdacdaadaacbd,0
bcdbbdbbbadacdc,1
abaacdbabababdd,0
aaadbbadacbadba,1
abbadacccaaadbd,1
ddaddbccaaacacb,0
dacadcbbadacddd,1
abdbbadacddcdad,1
cccababadaccbbb,1
ddcbabdcccbdadb,0
dccbaccbadacbab,1
ccadccdaaacddca,0
cbadacaacbbbabb,1
badacadcbcaacad,1
dacdaaccabdcdcd,0
aaccabccbddaada,0
dcccbbabcbadacd,1
aaabadacbbacabb,1
ddbdccbbcdbdcdb,0
dbdbadacaddcdab,1
bbdacbadacdabaa,1
cdbdccdcaaccdca,0
abadbabaccbadac,1
abbdabbaddcccab,0
bbbbabcadcaadca,0
cbaaacccdacddba,0
acdacbbadbdbadd,0
bcabadacacbdbbd,1
bbbbcbdaaccacba,0
cadcbaaadccbaca,0
cdccbbbadacbcaa,1
ddacaccdddaaccc,0
baacdbadacccdda,1
adbbaabadacdaac,1
addcabadacbacab,1
bcbbbadacbcbccc,1
dcbaaccccbbabdd,0
abdcdbdcdbbbbbd,0
cccaccbdacccaaa,0
caabaaacdbabada,0
bdbacacbbabadac,1
bdbadbbdcaaacaa,0
abadbcddddaddcb,0
aadaabccbacaddb,0
ccdbadacadddcda,1
cbcaabdcbacacdb,0
cbadacabbacdcdd,1
abccdbdadaadbbb,0
dcbbddaabadacdd,1
badacccabaaaddd,1
baccaddcdddddcb,0
badcdcabadacddd,1
ababdcbdddaddda,0
ddabbaaadbbaaaa,0
acccbadcaaaabbd,0
cccbcadcdcdabbb,0
bcbbbadaccdabcc,1
dbdcaadddddbbab,0
acccabadcbaccda,0
cadbccdbadacdad,1
bbdcdbbaccabbac,0
bcbdacadabbcbbb,0
aabbdbaaccbabbd,0
dbbbaddbdbcdbca,0
baaadacbbaacdda,0
bddbcccbcdddcdd,0
badacbcaddbcdca,1
baddddbadaccadc,1
adbaadaacdcadcc,0
ddadcaaadcbcbbb,0
acbbadacbacbcca,1
baadcbbbaadcbad,0
bdbbcdabbadaccb,1
bbadacadbdcccda,1
dbbddabbadacdbc,1
dbcbaaacaabbaba,0
cdadccdacaddbac,0
addacbbadaccddb,1
bcaacccadadadaa,0
aaadbdacaabbdac,0
acddabbcbabadac,1
dcbbadaddbbcdda,0
adbadacdccbabcb,1
badacaabacddbac,1
adadcbdcbccbddd,0
cadcbacbaddaaac,0
caaabcaaddbcbdd,0
cacacadddcbcbba,0
cbadaccdcdccddb,1
adccadcbdbdbcac,0
bdabadcccadcaca,0
cddcaddbadacadc,1
dbbbbacbdabdaaa,0
badacbcccadddba,1
dcadcbbdcbadacd,1
bdabadbabbadaca,1
bdacabdddddbccb,0
ccaddbadacbacba,1
abccbadacabaabd,1
ccbadaccdccadac,1
ccbbaddbbabadac,1
bdccbdcdbaddcdd,0
badacbaddbdabbb,1
dcbbddacdcadadc,0
bbccadcbdcddcad,0
badacbdbcbccbcb,1
abdcaabbadacdbd,1
cbbadacbddabbbc,1
aabcdabdadbadac,1
ccaacccbdbbbbbb,0
cdbbabadacbabdd,1
aacbabadacbdabc,1
bdacbadbbadacac,1
ddcdcacdbcaadba,0
dcccaabaacbadac,1
cbcdababbaaabbc,0
cddabddccbadaca,1
badacabdcadaabc,1
ddacbcaadabcadd,0
abbbcbdabadacba,1
cbabbadacdbbbdb,1
bbbbbbbaaaaaada,0
abbdaaacaabcacd,0
bbbadaccaabcddc,1
bdddcbadaccdbaa,1
dddbdcdbbccccdc,0
bcacbdabbadacbb,1
abccdbbdacbaabc,0
bddadccccacdbbb,0
cbdcbcbadcdcbad,0
bbcbcdcbadbcdbd,0
ddcbdbdaabdadbc,0
dadddcdbadacbbc,1
bccbaccdbbadacd,1
abaddcdaacdbaad,0
bdaaadbabbccdab,0
adabadacdcbbabd,1
dcbabadacdbcbbd,1
dbbbcbadacadcbc,1
bbdadccdbbaabdb,0
bcbbbddbadacddd,1
aadbbcdcbbaccdc,0
dbacccdbcbadacc,1
cababacdcbbccbd,0
dcdbadaaddbcaab,0
ccaacabdbdcccda,0
cbaadbcbadacbdb,1
acdcbadacaccdbc,1
cbadacadaacaabd,1
baddbadacbacaaa,1
ddcaabadadbbddc,0
abababcdbcbaacc,0
caaaaadcaacdcbc,0
cbacddaadbadcaa,0
daacdbadbaccddb,0
dddadbadacbddcb,1
bddaaacbbadacaa,1
acddbadacddcccb,1
aaccbcbbdabcddc,0
bcbcdbcaccdbacb,0
babadacbacaaada,1
dadbddacaacbccd,0
bcaddaadabcaabc,0
dabdccaddbabcbd,0
abdbdddacaddbdc,0
caaccbadacaccba,1
acbbdabadacbbaa,1
cadcbbccdbdbcad,0
dbddbcbadacbaac,1
bcbaccbbadaccdd,1
badacabdccdacab,1
dcbbabbddcabdad,0
bbadaccdacabcdb,1
bbadacbcaaccaac,1
baccbcbbccadaca,0
dccddbdacbccaca,0
bacdacabbaccadd,0
dcccaccbadacdcb,1
cbcddcbadacdaad,1
ccdcdbdbdbbaccb,0
cdabcccddbddadd,0
cccbdabbcbadaca,1
ababacdbccacdac,0
cbabdbddddaaaac,0
badacabdabbbbba,1
baacdddddddadac,0
addaacbaccaaabb,0
bababbbbcccacbb,0
dadcabddccbbbbd,0
dbadacdacbbaadd,1
acabacdcadbadac,1
cdbadacdccbbdcc,1
adabddbcbccccac,0
cddabbdabdbdcda,0
dddabdbcbaccabb,0
dbcbaabcbababcb,0
adbaacacabacdcb,0
abdbbacadacbdaa,0
abaacacacabacaa,0
abadacbabcacbcc,1
bbadacbbcadddda,1
abbadacaccacbaa,1
dacacccdaddbcac,0
aabdccdbcbabbaa,0
cbabadaccbcbaac,1
cabbadacadbdadb,1
abcabcdcbbdabdb,0
aabadacddacaaac,1
dabcdbbddbaccdb,0
dcbccbadaccdcdd,1
cddaabbabbdaadb,0
ccdcaaabbccdcbd,0
cabcdabdbbbaaac,0
bbadacadabcbacc,1
cbbdbadaccddcac,1
baaaacbbadaccdc,1
ddbdbccddabadac,1
badaccbdacacaac,1
bbbbcccaddacddb,0
bdccbadacccbabd,1
caabbabddbadacc,1
aabadaccdaccddd,1
bdbbbdbcadaacac,0
dccacbdddcabdac,0
adbcabbdccadbba,0
dabbaadaaccabab,0
dabdbacbbadacab,1
dababdabccabbba,0
cdaabdabbbdcacc,0
abcacbbacddbddd,0
abcbdbcabadabdc,0
adccbadacdddcbc,1
dcdccdccbadacda,1
adbaaaabadacdba,1
dbabadacbdddbcc,1
aaaadccdccacddc,0
dddaadacbcbacac,0
badbdcbdcdcacab,0
daabadacaabdbcd,1
acacdabbadacadb,1
cdcabdbbbbadacb,1
bdbddcadbbbadac,1
bdcdcbbadacacda,1
aaaccbadacadaca,1
caaaabcacdbbcdd,0
cdabaaacdbadaca,1
bcbbbacdbabadac,1
abdbadacaaabacd,1
acbdcbadacacabd,1
cdcbbbabbadacbd,1
adccdabbbbdbdba,0
bccaccbadacdcdc,1
dabbadaccadacdd,1
dadacbacaacdbab,0
cbccaaaadcbdbcc,0
cadcaabadacbdbd,1
bdabadccdcbcacd,0
adaadcdbaabadac,1
ddcaacbadaccbca,1
abdabbbbbbdaabb,0
ddcbacccdcdacba,0
adbbcdcadacdaba,0
acabaccbadacdaa,1
aaccadbdbadabab,0
ccabbadacabbcaa,1
bbadacddcccadbd,1
bcdacabbadacdaa,1
adcbbbbccaadcac,0
accdbaadbadacdb,1
adcbadacaaaacdd,1
dccdbcacddddcac,0
aaaadbcadbddddc,0
dbcbcdcbbbdaadc,0
bcacdcbcdcccddc,0
bcdbadaccaaaaaa,1
aadcdcdbabcddad,0
abaaaabadddaaac,0
cdcabcdaaaadcda,0
bbbcdaaadccabcb,0
dddccbbdcbcbaab,0
dccabadacdabcdc,1
cddcaacdcdddaab,0
dabbbadacdbcbcd,1
bcdbddbddcabdad,0
cdacbadacaabbca,1
baabacacccccdbd,0
daaabacddbcddcd,0
adbbbadbcdbdaac,0
dbadacdddcbadab,1
dccadbbadacacaa,1
ccdbdbccabbdcda,0
badaacbabaaacac,0
abbbadacbbabdab,1
addaadcddbbadac,1
adcbadacdacacdd,1
cacbcdbacdcdddb,0
abbbadacacdccda,1
dccccacbddabcba,0
bbadbacddbdbbab,0
badaccbcaccacab,1
dabbccdbdacbcda,0
ccbdbadaccbcacb,1
cbdaabcdcbcdcba,0
caabddaadddabdc,0
bdabadacddbcacc,1
dadbbaabcacadba,0
bbdccdcbcaccbcb,0
dadbbddcdddabbc,0
cdbcdacbbdacddb,0
abdbdbcbadacaca,1
dacdbdacdcabcbc,0
badacddbaccadaa,1
badacddcccbddca,1
cabaddcccbcdcab,0
acccbbadacabcdc,1
adbbadacdddacbb,1
cabcabadcbadacb,1
cdaccddbaaddcca,0
ddacbbddabadacb,1
dcbdbbbcdabbbdc,0
cdacdcabadacbab,1
cdcbbcbadbadacb,1
ccdcaacbcabadac,1
dbcdcbdbacdbdbb,0
ddcdcdaccbadacb,1
acbdaadbaaddbba,0
accaabadacbacca,1
badacccccbaddba,1
cacbcbadacadcba,1
bcacabadabadacd,1
cbcabbaabaacbad,0
dbcabdadcddcdcb,0
acadbcdabbcacdd,0
bacccbaabbadacd,1
accdbadaccddbbb,1
badacbbcdadaccb,1
accaacbccdbadac,1
aadcbadaccdabbc,1
cdabadacdabacdc,1
cbbbadacaadaddc,1
adbcacadccbbaca,0
caddbadacacdbca,1
aaaacbdbabcaddc,0
bcabcadbcbcbcca,0
aadddbdaadaadcb,0
cbabacbbadacbcb,1
dbacdbadacbbcbc,1
bcdcaacadddddba,0
bdbbdccdacdabdd,0
adcabdabdbccdad,0
cbadacddbdabdbc,1
bbdcabadacdccdc,1
adaaaadbadacabb,1
cdabdccbcabadac,1
badaccdcdbbcaba,1
baaccadcbbcbccc,0
dacaccbcbadaccc,1
cbbadacacbadaad,1
dddbadacabbcbac,1
acdacaabcdbcaca,0
dabbbadaccbcdcb,1
acccababadacdcb,1
aabdcbabdabaada,0
aabbdbadccccadb,0
acdcdddcccabdba,0
dabddbbadaaabac,0
cdbdbccdbbadaca,1
ccdabadacbacdbb,1
cabcacdbcbadacc,1
badacdcabbbdaca,1
acababababbadac,1
bdcbbadacaddaab,1
abadaccdbdaaaaa,1
dbddddcccdbadac,1
dbcbadacadadabd,1
ccbabbcbadacccb,1
abbaaccccccbabd,0
bbccacbbadaccda,1
bcccbbbadaccbbd,1
ddcdcacdaaadacb,0
dbadacccacababc,1
badacbbadcbddad,1
dddacdcbadacbdb,1
bcacdbccdbadacc,1
badddadcaddabcb,0
badacdaadddbabb,1
ccddacddacdcbbc,0
cadcbdcddbddccb,0
abbabdbbcdaabbc,0
cddacadcbbadacb,1
ccbadacdcbaccdb,1
abbbabdddcadadb,0
bacbadbabdcdcad,0
cdaaaddadadaaba,0
accbbbbcbbcdbdc,0
ddbbaaddbadacda,1
aacdabadacddcbc,1
caaaacadbbbadac,1
dcdbbcdbbbdcbbd,0
abbbadacaadcaad,1
bcaaccccadcdadb,0
ccddcdcaabccdad,0
cdadbacbcdcdbac,0
bcaccacdddaacaa,0
cbbacdccaadddcb,0
abdcaabbdacabdc,0
accadcacbadcabb,0
dbaddaddbadacbd,1
dcbadacdddbbdcc,1
abdcbbadaadabba,0
bcbbbadacdaacda,1
acbcdbbcdabadda,0
ababdcdabadacba,1
bddcdcbadaccdbd,1
bddcdaccabbabbc,0
abdbcddccdcdacc,0
bdbccddbadacdcb,1
acaddcdccacbada,0
adaadbdaadabcab,0
abadacdcdcbcbad,1
cccdadaabadbcdd,0
bcbdadddbbbadac,1
daadbbadacdaaab,1
bcabacbcbadacda,1
cdabbbcdaaaccbd,0
bdddbaddbadbbad,0
bcabadaccadacdc,1
baccdaccacbadac,1
cbbdabcdbdbadac,1
dcddcdabcbbadac,1
acaccdbdadacacc,0
cdbcbdbaadacadd,0
cacdadbabadacdd,1
abdccbaccbadacc,1
adaaabadaccbdad,1
daadbadacdacddd,1
abbabadacacdaac,1
daaaabcbdcbadac,1
bbaccaddbbadacc,1
bdbdcacbabadcab,0
bdabaabcbdddaca,0
cdbacaaababadda,0
bcaccbdbdddabba,0
cbaacbacaccbacb,0
adbbdccaacadadd,0
dcddaaadaddcbcc,0
bddabbdaccadbac,0
bcadaaadbadacdb,1
cbddbbdacbcbaca,0
dddddccdbbadacd,1
bbbcddbbccbabba,0
badaccbcdbcbbad,1
cbcdbaddcbadacd,1
dcbcaacbbadacba,1
dacdbadaccbcbdb,1
acadaccabacbdab,0
aadacacdbcdcdba,0
ccabdcaacabadac,1
cabadacbdccdcca,1
baadccdcaabbacd,0
bdcccbbcdacbdca,0
dbadacacabbaabc,1
dcdcbcbadaccaad,1
dbdbcabadacdcdb,1
aabcacbaadcdbad,0
dacdbadaccbcdac,1
ddbabdbadacdcbd,1
dabcbbdcbadacad,1
dccccacddbcadca,0
cdcbadacddacaac,1
dabadacdccbcdad,1
cdacbdacbdcbcca,0
bbadacbbaccaddb,1
ccccbbadacbbbad,1
acabdccbacbcadb,0
bacbadacbccdccd,1
abbadaccbdcddbd,1
dcaabadacccadac,1
ccdaacabadaccdc,1
baaadcbdbacbcda,0
cabacaccdbcaadb,0
bcccbdbdbcbadac,1
ddaaccaaacaccaa,0
cabcbadacccbdcb,1
aabadacddccccda,1
baabdadbadacdcd,1
dccbbdbcaabcdcb,0
abbbcadabdadbbd,0
dbabccdbadacaab,1
addbbadaccbabca,1
bcabbbbadacdaad,1
dacbadcbadadada,0
dcbadacbadddaba,1
acdacaaadcbaddb,0
acdbcdcbdcdabcb,0
bbcadbacdbbadac,1
dbadacbcccdaddd,1
abbcbacadcbadac,1
dbadbaccaddcabd,0
abddbdccbadaccb,1
bdcbadadadcacdd,0
badacbadbbdcdaa,1
bddddbcdacbabba,0
dbdccdbccbbcabc,0
ccccdbabcaaadcc,0
cbcbabadaccaadc,1
cbaaaddbccdbbca,0
caaabbdccabdadb,0
dacccbdcadcbcad,0
bddbbcbcbbadacc,1
aadccaadaaabcda,0
cbacbdbadacbbdc,1
cbbcdabbcadbbbc,0
bbabadacdddbaac,1
ddcdbcbbcadbcaa,0
cbabadacadddaba,1
cbbdabcbbadacbc,1
